dirty_id,dirty_name,clean_id,clean_name,type,pattern
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558175,Melita MELITA,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:294278,Melita,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558182,Mem MEM,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:84925,Mem,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558192,Menahem MENAHEM,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:47582,Menahem,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558203,Menelaus MENELAUS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:468280,Menelaus,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558207,Menestheus MENESTHEUS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:491090,Menestheus,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558210,Menna MENNA,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:461459,Menna,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558211,Mephaath MEPHAATH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:46480,Mephaath,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558214,Merab MERAB,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45685,Merab,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558215,Meraiah MERAIAH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:52720,Meraiah,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558256,Meres MERES,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:48692,Meres,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558273,Meroz MEROZ,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:462764,Meroz,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558284,Meshobab MESHOBAB,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:46347,Meshobab,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558289,Meshullemeth MESHULLEMETH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:47679,Meshullemeth,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558380,Methuselah METHUSELAH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26683,Methuselah,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558381,Methushael METHUSHAEL,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:472396,Methushael,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558383,Meunim MEUNIM,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:52802,Meunim,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558384,Meuzal MEUZAL,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:529993,Meuzal,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558386,Mibhar MIBHAR,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45516,Mibhar,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558411,Ewald’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:448855,Ewald,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558432,Michael MICHAEL,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26686,Michael,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558438,Michal MICHAL,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45686,Michal,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558448,Michri MICHRI,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:46651,Michri,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558469,Migdol MIGDOL,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:48807,Migdol,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558474,Migron MIGRON,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:31810,Migron,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558477,Mikneiah MIKNEIAH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45671,Mikneiah,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558478,Milalai MILALAI,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:52733,Milalai,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558502,Millet MILLET,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:246643,Millet,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558566,Minni MINNI,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:442281,Minni,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558570,Miphkad MIPHKAD,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:52776,Miphkad,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558596,Matthew Arnold’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:86551,Matthew Arnold,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558610,Mishmannah MISHMANNAH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45600,Mishmannah,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558611,Mispar MISPAR,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:49689,Mispar,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558613,Mispereth MISPERETH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:49690,Mispereth,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558635,Mitylene MITYLENE,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:42677,Mitylene,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558647,Mizar MIZAR,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:54013,Mizar,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558669,Mizraim MIZRAIM,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45307,Mizraim,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558671,Mizzah MIZZAH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45428,Mizzah,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558672,Mnason MNASON,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:42708,Mnason,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558691,Moadiah MOADIAH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:52662,Moadiah,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558692,Mochmur MOCHMUR,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:530555,Mochmur,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558693,Modin MODIN,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:461724,Modin,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558704,Moeth MOETH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:462821,Moeth,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558717,Molid MOLID,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:461741,Molid,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558719,Momdis MOMDIS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:530625,Momdis,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558763,Moon MOON,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:51821,Moon,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558780,Mortar MORTAR,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:447938,Mortar,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558982,Mosollamus MOSOLLAMUS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:538775,Mosollamus,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558983,14:18 f.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:506568,14:18 f,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:558998,Mote MOTE,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:417578,Mote,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559032,Mouth MOUTH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:75031,Mouth,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559036,Moza MOZA,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45814,Moza,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559037,Mozah MOZAH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:52001,Mozah,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559039,Mss MSS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:406833,Mss,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559172,Bengel’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:460039,Bengel,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559179,Tischendorf’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:435056,Tischendorf,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559202,Mule MULE,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:609579,Mule,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559208,Murder MURDER,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:35195,Murder,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559235,Myndus MYNDUS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:530998,Myndus,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559245,Myrtle MYRTLE,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:448006,Myrtle,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559265,Daberath DABERATH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:46470,Daberath,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559267,Dabria DABRIA,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:531074,Dabria,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559270,Dagon DAGON,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:47127,Dagon,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559277,Daleth DALETH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:519165,Daleth,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559278,Dalmanutha DALMANUTHA,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:461931,Dalmanutha,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559280,Dalphon DALPHON,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:48739,Dalphon,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559281,Damaris DAMARIS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:42591,Damaris,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559306,Dan DAN,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26029,Dan,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559315,Daniel DANIEL,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26030,Daniel,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559347,Dannah DANNAH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:51948,Dannah,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559351,Dara DARA,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45740,Dara,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559352,Darda DARDA,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:46886,Darda,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559353,Darius DARIUS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26031,Darius,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559362,Dart DART,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:531298,Dart,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559363,Dathema DATHEMA,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:531308,Dathema,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559364,Daughter DAUGHTER,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:27515,Daughter,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559365,David DAVID,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26032,David,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559462,Debir DEBIR,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:46454,Debir,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559468,Deborah DEBORAH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26034,Deborah,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559498,Decapolis DECAPOLIS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:59909,Decapolis,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559508,Dedan DEDAN,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45379,Dedan,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559525,Delaiah DELAIAH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45928,Delaiah,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559526,Delilah DELILAH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26035,Delilah,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559527,Delos DELOS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:477306,Delos,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559589,Demon DEMON,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:462096,Demon,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559592,Denarius DENARIUS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:482379,DENARIUS,people,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559614,Destroy DESTROY,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:43570,Destroy,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559615,Deuel DEUEL,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:52846,Deuel,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559675,2:13 f.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:524886,2:13 f,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559685,Dial DIAL,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:476175,Dial,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559691,Diaspora DIASPORA,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:56861,Diaspora,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559694,Diblaim DIBLAIM,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:50638,Diblaim,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559748,Didymus DIDYMUS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:64316,Didymus,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559750,Diklah DIKLAH,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:45353,Diklah,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559751,Dilan DILAN,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:530464,Dilan,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559767,Dionysus DIONYSUS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:482804,Dionysus,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559768,Dioscorinthius DIOSCORINTHIUS,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:554871,Dioscorinthius,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559771,Diotrephes DIOTREPHES,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:42408,Diotrephes,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559804,Seleucus I.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:534438,Seleucus I,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559807,Distaff DISTAFF,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:469569,DISTAFF,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559809,Dizahab DIZAHAB,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:462178,Dizahab,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559828,Dodanim DODANIM,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:438699,Dodanim,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559829,Dodavahu DODAVAHU,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:514596,Dodavahu,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559855,Dothan DOTHAN,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:462191,Dothan,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559857,Doubt DOUBT,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:69562,Doubt,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559874,Dram DRAM,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:533186,Dram,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559926,Drusilla DRUSILLA,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:42764,Drusilla,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559938,Duke DUKE,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:331872,Duke,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559979,Oliver Cowdery's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26023,Oliver Cowdery,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:559984,Lucy Smith's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:54411,Lucy Smith,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560033,Elder John Murdock's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:587007,Elder John Murdock,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560034,Elder Pratt's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:95621,Elder Pratt,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560125,"about 2 o'clock,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560150,About 2 o'clock,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560165,J. S. Jun.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:637787,J. S. Jun,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560281,Asael Smith's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:129310,Asael Smith,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560321,"Fayette,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:39770,Fayette,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560358,Elder Rigdon's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:41169,Elder Rigdon,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560388,Joseph S.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:203955,Joseph S,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560390,Simonds Ryder's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:40775,Simonds Ryder,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560598,Ezra Booth's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:40760,Ezra Booth,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560602,Newel K. Whitney's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:38742,Newel K. Whitney,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560731,Elder Phelps's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:136732,Elder Phelps,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560757,Gilbert & Whitney's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:406721,Gilbert & Whitney,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560839,Joseph C. Kingsbury's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:402904,Joseph C. Kingsbury,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560887,Sidney Rigdon's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26915,Sidney Rigdon,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560966,Ezra Thayre's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:40099,Ezra Thayre,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560991,Peter French's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:230926,Peter French,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:560994,Elijah Smith's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561523,Elijah Smith,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561060,Sydney Rigdon's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:178845,Sydney Rigdon,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561071,Nancy Rigdon's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:245266,Nancy Rigdon,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561198,"Copley,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:154321,Copley,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561234,A. S. Gilbert et al.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561524,A. S. Gilbert et al,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561251,"N. Y.,--Prophet's",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561184,"N. Y.,--Prophet",person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561311,Elder Hyde's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:134739,Elder Hyde,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561382,Warren A. Cowdery's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:38783,Warren A. Cowdery,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561404,Joseph Holbrook's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:243041,Joseph Holbrook,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561408,Vinson Knight's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:39288,Vinson Knight,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561429,Elder Cahoon's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561952,Elder Cahoon,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561496,Joseph Bosworth's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561506,Joseph Bosworth,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561497,Jonathan Taylor's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:190717,Jonathan Taylor,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561571,"""The Church of the Latter-day Saints",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561648,The Church of the Latter-day Saints,concept,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561577,Israel Barlow's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:115616,Israel Barlow,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561599,Sylvester Smith's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:38662,Sylvester Smith,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561624,Lewis Zobriski's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:564886,Lewis Zobriski,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561659,Elder Kimball's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:84243,Elder Kimball,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561696,S. B. Stoddard's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:423153,S. B. Stoddard,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561761,Elder Woodruff's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:119107,Elder Woodruff,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561811,Bishop Whitney's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:232195,Bishop Whitney,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561813,William Smith's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:38220,William Smith,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561843,John Johnson's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:38659,John Johnson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:561968,Oliver Olney's,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:395938,Oliver Olney,person,possessive
