neo4j_id,name,type,reason
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:273917,"id=""aside2_p6"">Is The Church of Jesus Christ of Latter-day",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:273945,a Wedding Feast</a>,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:273946,"id=""aside2_title2"">We",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:273961,Thessalonians 4:17</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:273987,the Quorum of Twelve Apostles taught:</p>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274024,Mighty Servant</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274026,"id=""aside2_p8"">A",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274027,Covenants 135:4–6</a>,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274053,the Quorum of Twelve Apostles explained:</p>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274054,Footsteps of Faith</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274056,the World Shall Stand</a>,place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274058,the Mormon Battalion</a>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274061,"id=""aside2_p19"">To",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274063,"id=""aside2_p20"">To",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274075,"id=""aside1_p1"">Christine T. Cox",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274077,"eng"">Handcart Companies</a>",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274081,"id=""aside2_p7"">Abish (see",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274082,Ronald A. Rasband</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274113,the Vision of the Redemption of the Dead</a>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274115,Peter 3:19</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274116,"=p13-p14#p13"">Alma 40:13–14</a>).</p>",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274118,"id=""aside1_p15"">The Savior",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274119,"id=""aside2_p10"">To",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274121,"id=""aside2_p11"">To",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274122,Debtor’s Prison</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274138,Elder M. Russell Ballard</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274161,the Life of Joseph Smith</a>,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274162,"id=""aside2_p3""><em>Honest",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274166,"id=""aside2_p10"">The Standard of Truth",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274168,"p17#p17"">The Wentworth Letter</a>",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274173,Nephi 27:21,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274177,Alma did.</p>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274187,the Blessings of the Priesthood</a>,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274190,"id=""aside1_p8"">The Lord",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274197,"id=""p212"">Seek",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274211,"href=""/study/ensign/1978/11",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274221,"id=""aside1_p11"">The Lord",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274222,Children</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274225,Nephi 17:11–25</a>.</p,period,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274230,"id=""aside1_p5"">The Guide",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274231,"id=""aside2_p2"">Our Father in Heaven",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274232,the Family Proclamation</a>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274238,"id=""aside1_p4"">Topics and Questions",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274247,"eng"">The Living Christ</a>",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274248,The Living Christ”?</p>,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274251,The Living Christ”</p>,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274258,"id=""aside2_p10""><a",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274259,The Life of Jesus Christ</cite></a></p,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274260,"id=""aside2_p12""><a",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274262,"p4#p4"">The Living Christ</a>",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274277,"id=""aside2_title11"">Supplemental Learning Activities</p>",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274281,"id=""aside1_p12"">He",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274284,the Twelve Apostles cautioned:</p>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274285,Nephi 17:45</a>.</p>,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274286,"id=""aside2_p8"">“My",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274287,the Holy Spirit Guide</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274291,Nephi 5:1–8</a>,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274302,Church history.</p>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274309,Lives</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274332,"id=""aside1_p4"">Study",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274334,"id=""aside1_p7"">A few years ago",period,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274335,Covenants 89:11</a>,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274350,Marion G. Romney explained:</p>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274352,>The Message of the Old Testament</cite>,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274353,Church leaders?</p>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274355,"id=""aside2_p9"">Is",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274363,"id=""aside2_p5"">I",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274364,"id=""aside2_p6"">I",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274368,Nephi 32:3,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274370,"id=""aside2_p14"">It",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274392,"href=""/study/ensign/1985/12",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274409,"id=""aside2_title5"">Context matters</p>",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274464,"id=""aside1_p10"">It’s",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274474,"id=""aside2_p5"">Ashley",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274476,"id=""aside2_p16"">Get",period,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274477,"id=""aside2_p20"">The Gospel Living",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274490,"id=""aside2_p3"">“Replace",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274501,"id=""aside1_p2"">A",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274504,the Priesthood Blesses Youth</a>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274505,"id=""aside2_p5"">Click",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274506,the Gospel Library App.</p>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274507,"id=""aside2_p14"">“His",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274508,Receive Your Patriarchal Blessing</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274510,"eng"">Patriarchal Blessings</a>",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274512,"id=""aside2_p24""><a",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274513,Gapiz</a>’s,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274523,Nephi 16</a,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274559,"id=""aside1_p10"">The Topics and Questions",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274566,"id=""aside1_p6"">If need remains",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274567,Provident Providers</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274569,"id=""aside1_p15"">You",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274571,"data-aid=""155930304",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274579,"id=""aside1_p7"">The Church of Jesus Christ of Latter-day",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274580,Church Welfare</a>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274581,Elder Robert D. Hales.</p>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274606,"id=""aside1_p4"">A",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274617,"id=""aside1_p102""><a",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274619,Jesus Christ:</p> <p data,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274620,"id=""aside1_p101""><a",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274629,"id=""figure13_aside1_p7"">“I",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274630,"id=""figure13_aside1_p12"">When",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274631,Learning Activity</p>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274637,Isaiah 40:29,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274638,John 4:18</a>].</p>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274641,"href=""/study/ya-weekly/2019/04",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274651,"id=""aside1_p6"">Ronald A. Rasband",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274652,Gospel Library</p>,place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274654,Church leader.</p>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274659,Nephi 12:48</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274661,"id=""aside2_title3"">Comparison",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274667,Meaningful Relationships</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274669,Avoid Each Other</a>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274673,"id=""aside2_p17"">To",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274674,"id=""aside2_p28"">To",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274688,learn.</strong> Students,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274700,Institute</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274701,"id=""aside2_title2"">Is",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274716,the Testimony of Jesus Christ</a>,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274717,"the Noble Birthright</a>,”<cite>Ensign</cite>",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274742,"id=""aside2_p11"">If",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274749,"id=""aside2_p24"">“I",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274750,"id=""aside2_p25"">“I",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274751,"id=""aside2_p26"">“These",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274766,"id=""aside2_p8"">“I",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274767,"id=""aside2_p10"">“I",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274768,"id=""aside2_p11"">“I",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274769,"id=""aside2_p12"">“I",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274790,John 4:18</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274792,Love for Our Father’s Children</a>,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274795,Rejoice</a>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274802,"href=""/study/liahona/2022/02/afc-eng-local-pages/local-news-001?lang",concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274821,the Book of Mormon App</a></p,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274822,"id=""aside2_p13"">To",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274856,Symbol of Jesus Christ</a>”</p>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274868,8:2</a></p,concept,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274881,the Temple Endowment</span>.”</p>,place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274882,The John Tanner Story</a>”</p>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274884,Elder Dieter F. Uchtdorf:</p>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274909,"id=""aside2_title5"">Many",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274966,Alma 48:7–9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:274983,1 Corinthians 1–4,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275003,1 Corinthians 10,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275015,1 Corinthians 11,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275023,1 Corinthians 12,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275029,1 Corinthians 13,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275040,1 Corinthians 15:13–28,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275064,1 Corinthians 15:29,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275079,1 Corinthians 15:32–54,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275092,1 Corinthians 2,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275100,1 Corinthians 6,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275111,1 John 1–5,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275125,1 John 2–4; 2 John,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275138,Revelation 5:1,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275139,John 4:20–21,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275142,1 John 2–4,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275157,1 Peter 1–5,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275167,Peter 2:9–12,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275173,1 Peter 2–3,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275183,1 Peter 3:18–22; 4:1–6,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275198,1 Thessalonians 1–3,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275207,1 Thessalonians 4–5,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275223,1 Timothy 3:1–7; Titus 1:6–9,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275233,1 Timothy 4:12–16,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275248,2 Corinthians 1; 4,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275264,2 Corinthians 11–12,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275279,2 Corinthians 13,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275297,2 Corinthians 2,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275312,2 Corinthians 5,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275326,Alma 36:12–13,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275332,2 Corinthians 7,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275338,Alma 1:30 - Attitude,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275339,Mosiah 4:19–21,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275344,2 Corinthians 8–9,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275349,2 Peter 1,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275361,2 Thessalonians 2,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275365,Timothy 3:1–7,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275374,2 Timothy 3,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275380,Read 2 Timothy 4:8,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275385,2 Timothy 4,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275424,Acts 1,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275439,Leviticus 11,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275450,"Acts 10, Part 1",work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275465,"Acts 10, Part 2",work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275475,Acts 11,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275479,"Acts 11, 15",work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275497,Acts 12:1–19,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275510,Acts 16,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275528,Acts 17:1–14,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275538,Acts 17:16–34,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275548,Acts 19:1–7,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275557,Acts 2,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275565,Matthew 10:18–20,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275576,"Acts 22–23, 26–28",work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275600,Acts 22–26,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275619,Acts 27–28,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275632,Acts 3,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275648,Acts 4–5,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275661,Acts 6–7,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275670,Acts 8:1–3; 9:1–20,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275678,Acts 8:26–40,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275687,Acts 8,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275707,Acts 9:10–31,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275749,Luke 7–9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275758,Mark 6–10,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275771,Luke 19–21,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275780,Matthew 26–28,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275822,John 19:19–22,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275826,Colossians 1–2,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275843,Corinthians 15:40–42 In the Resurrection,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275851,Peter 4,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275879,Hebrews 12:9,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275882,James 1,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275900,John 7,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275901,John 7:17 - “,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275902,John 7:17,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275906,Luke 2:10–12,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275909,Luke 22,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275949,Revelation 20:12 One,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275950,James 2:17–18 “Faith,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275974,Luke 4:17–27,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275975,Matthew 19:4–5,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:275976,Matthew 24:37–40,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276030,Matthew 11:28–30 A.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276032,John 7:17 C. “Come,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276040,Ephesians 1,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276052,Ephesians 2–5,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276071,Ephesians 2,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276079,Luke 2:51–52,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276089,Ephesians 5:21–33; 6:1–4,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276100,Ephesians 6:10–24,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276106,Galatians 1:7,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276115,Galatians 1,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276128,Galatians 5,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276139,Galatians 6,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276151,Hebrews 1–10,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276164,"Hebrews 11, Part 1",work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276169,Mosiah 2:24–25,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276174,"Hebrews 11, Part 2",work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276186,Hebrews 12:9,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276198,Hebrews 12,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276210,Hebrews 2–4,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276215,Numbers 14,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276220,Hebrews 3–4,work,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276232,Leviticus 1,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:276236,Leviticus 16,place,scripture_ref
