entity_id,name,entity_type,reason
4081,Alma 32:40,person,scripture_ref
4090,Alma 60:26,person,scripture_ref
4094,levy,person,lowercase_token
4095,Luke 23:2.,person,scripture_ref
4101,triumph,person,lowercase_token
4103,Ezra 4:4,person,scripture_ref
4104,Mark 6:50,person,scripture_ref
4109,John 8:26,person,scripture_ref
4118,Alma 58:33,person,scripture_ref
4122,Mark 10:24.,person,scripture_ref
4125,Luke 16:11.,person,scripture_ref
4129,James 5:19.,person,scripture_ref
4138,Ps. 80:3,people,scripture_ref
4139,Jonah 3:8,person,scripture_ref
4140,Luke 1:16,person,scripture_ref
4142,D&C 51:17,people,scripture_ref
4147,Mark 10:8,concept,scripture_ref
4148,mount,person,lowercase_token
4160,Alma 51:8,person,scripture_ref
4171,John 5:38,person,scripture_ref
4174,greater,person,lowercase_token
4184,Ruth 3:4,period,scripture_ref
4189,Mark 9:32,person,scripture_ref
4190,John 12:16,person,scripture_ref
4193,Mosiah 12:25,person,scripture_ref
4198,beginneth,person,lowercase_token
4201,Alma 17:13,person,scripture_ref
4204,D&C 104:74,people,scripture_ref
4207,Jacob 4:18,person,scripture_ref
4215,disciples,people,lowercase_token
4220,guilt,person,lowercase_token
4221,D&C 101:66,people,scripture_ref
4233,109:74. day,period,measurement
4236,Mark 7:2,concept,scripture_ref
4240,Mosiah 21:33,person,scripture_ref
4243,uphold,person,lowercase_token
4244,appoint,people,lowercase_token
4261,Omni 1:20–21,people,scripture_ref
4262,Omni 1:20–21,concept,scripture_ref
4263,stones,people,lowercase_token
4272,Mark 13:27,person,scripture_ref
4275,Ps. 118:15,people,scripture_ref
4277,valley,people,lowercase_token
4278,valleys,person,lowercase_token
4282,Luke 24:31. knowledge,person,scripture_ref
4283,vapour,person,lowercase_token
4299,"|June 1, 1861 |Salt",period,leading_punct
4302,6:34. day,period,measurement
4303,61:2. day,period,measurement
4304,Nahum 1:2,people,scripture_ref
4329,Mark 12:9,person,scripture_ref
4330,Luke 13:6,person,scripture_ref
4335,| |do,person,leading_punct
4346,11:24. days,period,measurement
4353,48:44. days,period,measurement
4354,knewest,person,lowercase_token
4368,vowest,person,lowercase_token
4383,Ps. 37:7,people,scripture_ref
4385,81:13. feet,object,measurement
4386,Mark 7:5,person,scripture_ref
4387,Luke 13:33.,person,scripture_ref
4389,Alma 15:11,person,scripture_ref
4390,Ether 15:28,person,scripture_ref
4395,Alma 25:14,person,scripture_ref
4401,Alma 5:27,person,scripture_ref
4402,Alma 41:8,people,scripture_ref
4407,wall,person,lowercase_token
4408,Ezra 5:3,person,scripture_ref
4413,Luke 15:14.,person,scripture_ref
4419,Alma 48:14. quarrelings,person,scripture_ref
4424,truly,people,lowercase_token
4425,Omni 1:12,concept,scripture_ref
4430,Mark 7:3,person,scripture_ref
4431,Luke 11:38,person,scripture_ref
4432,John 13:5,person,scripture_ref
4440,John 6:12,person,scripture_ref
4442,barrel,person,lowercase_token
4443,boar,person,lowercase_token
4444,Luke 15:13,person,scripture_ref
4447,Nahum 2:1,people,scripture_ref
4448,Luke 12:37,person,scripture_ref
4454,9:8. day,period,measurement
4456,Mark 1:8,concept,scripture_ref
4457,John 2:7,period,scripture_ref
4472,showeth,person,lowercase_token
4475,Alma 23:7,person,scripture_ref
4476,Alma 51:18,person,scripture_ref
4477,slew,person,lowercase_token
4478,Alma 53:16,person,scripture_ref
4482,malle,people,lowercase_token
4486,Alma 56:51,person,scripture_ref
4490,labour,person,lowercase_token
4493,Luke 14:8,person,scripture_ref
4496,reserveth,person,lowercase_token
4500,ashamed,person,lowercase_token
4501,Luke 19:41.,person,scripture_ref
4502,John 20:11,person,scripture_ref
4517,wells,person,lowercase_token
4526,10:13. day,period,measurement
4528,whisperer,people,lowercase_token
4532,John 20:12,person,scripture_ref
4537,John 5:6,person,scripture_ref
4543,Hosea 1:2,period,scripture_ref
4544,Nahum 3:4,people,scripture_ref
4545,Alma 30:18,person,scripture_ref
4546,whoredoms,people,lowercase_token
4547,Ether 10:11,person,scripture_ref
4548,whoremonger,person,lowercase_token
4554,violence,person,lowercase_token
4566,Mark 8:4,person,scripture_ref
4572,Mark 3:35,person,scripture_ref
4573,Luke 2:14. servant,person,scripture_ref
4574,James 4:15.,person,scripture_ref
4575,17:17. days,period,measurement
4576,willeth,person,lowercase_token
4577,Mosiah 29:3,person,scripture_ref
4579,wavereth,person,lowercase_token
4580,Alma 26:6,people,scripture_ref
4585,Mosiah 11:15,period,scripture_ref
4595,Luke 16:8.,person,scripture_ref
4600,Luke 5:16,person,scripture_ref
4602,Jacob 5:40,person,scripture_ref
4612,John 3:26,person,scripture_ref
4613,John 5:31,person,scripture_ref
4616,Alma 47:33,person,scripture_ref
4623,John 10:12.,person,scripture_ref
4626,John 4:9.,person,scripture_ref
4627,Alma 54:3,person,scripture_ref
4629,wast,person,lowercase_token
4630,18x45 feet,object,measurement
4638,Mark 7:13,person,scripture_ref
4643,Mark 4:14,person,scripture_ref
4644,John 14:24,person,scripture_ref
4645,John 17:6,person,scripture_ref
4648,D&C 5:6,people,scripture_ref
4649,D&C 89:1,people,scripture_ref
4650,John 1:1,period,scripture_ref
4651,labouring,person,lowercase_token
4652,toil,people,lowercase_token
4654,Luke 13:14.,person,scripture_ref
4655,John 6:28,person,scripture_ref
4660,Social Hall 33x63 feet,people,measurement
4666,3:15. day,period,measurement
4667,Mark 13:25,person,scripture_ref
4668,John 12:19.,person,scripture_ref
4669,John 14:31,person,scripture_ref
4673,19:20. day,period,measurement
4677,John 17:16,person,scripture_ref
4682,John 9:38,person,scripture_ref
4686,Alma 31:12,person,scripture_ref
4687,grant,person,lowercase_token
4689,Alma 24:14,person,scripture_ref
4690,Alma 39:17,person,scripture_ref
4698,Luke 12:48. am,person,scripture_ref
4699,Luke 15:19.,person,scripture_ref
4700,Alma 56:10,person,scripture_ref
4705,Mark 12:4,person,scripture_ref
4709,napkin,person,lowercase_token
4711,variance,person,lowercase_token
4713,60:14. day,period,measurement
4714,D&C 76:104,people,scripture_ref
4721,John 19:22,person,scripture_ref
4722,Rev. 1:19,period,scripture_ref
4739,4:10. years,period,measurement
4748,Mark 14:51,person,scripture_ref
4750,Mark 10:20,concept,scripture_ref
4758,Mosiah 27:35,person,scripture_ref
4775,D&C 101:17,people,scripture_ref
4842,continuación,person,lowercase_token
4856,Moroni 6:4–6,person,scripture_ref
4883,guardaré,person,lowercase_token
4885,diácono,person,lowercase_token
4899,pernocte,place,lowercase_token
4944,haré,person,lowercase_token
4976,orientación,place,lowercase_token
4986,leer,place,lowercase_token
5023,Escuela Dominical ###,people,markdown_heading
5030,podrán,person,lowercase_token
5086,procurar,person,lowercase_token
5102,Mateo 26:26–28 Traducción de,person,scripture_ref
5149,Juan 3:3–7,person,scripture_ref
5150,Nefi 31:5–21,place,scripture_ref
5152,suceder,person,lowercase_token
5153,segura,place,lowercase_token
5154,mojarse,place,lowercase_token
5157,Quién efectúa la ordenanza,people,sentence_fragment_es
5161,según,person,lowercase_token
5167,jabón,person,lowercase_token
5181,Quién efectúa,person,sentence_fragment_es
5188,bendición,place,lowercase_token
5201,Nefi 4:3–11,place,scripture_ref
5230,armonía,place,lowercase_token
5313,coordinación,place,lowercase_token
5331,ningún,person,lowercase_token
5353,Juan 21:15–17,person,scripture_ref
5412,Malaquías 3:8–12,people,scripture_ref
5457,supervise,person,lowercase_token
5489,Juan 1:37–39,person,scripture_ref
5508,Mateo 8:10,person,scripture_ref
5525,acción,person,lowercase_token
5540,Alma 34:15–17 Helamán 5:10–11 Doctrina,person,scripture_ref
5578,Nefi 31:9–21,place,scripture_ref
5583,Alma 34:15–17,person,scripture_ref
5590,misiones,place,lowercase_token
5596,preparación,person,lowercase_token
5604,Mosíah 4:30,people,scripture_ref
5702,digno,person,lowercase_token
5750,Éxodo 25:8–9,place,scripture_ref
5774,ningún,people,lowercase_token
5799,cónyuges,person,lowercase_token
5815,lograrán,person,lowercase_token
5862,Juan 13:20 Doctrina,person,scripture_ref
5943,maduro,person,lowercase_token
6013,Juan 3:16–17 Lucas 9:56 Alma 7:13 Alma 7:11–12 Doctrina,person,scripture_ref
6032,Juan 3:16–17,person,scripture_ref
6075,membresía,person,lowercase_token
6076,Alma 34:16 Mosíah 15:9 Alma 42:15 Doctrina,person,scripture_ref
6116,Juan 8:3–11,person,scripture_ref
6126,infinito,person,lowercase_token
6132,sufrió,person,lowercase_token
6138,buscará,person,lowercase_token
6160,deliberó,person,lowercase_token
6236,determine,person,lowercase_token
6248,Alma 37:2 Doctrina,person,scripture_ref
6273,podrían,people,lowercase_token
6276,figure,people,lowercase_token
6310,Malaquías 3:10,person,scripture_ref
6325,auditoría,person,lowercase_token
6357,información,people,lowercase_token
6371,reuniones,person,lowercase_token
6386,discontinúan,person,lowercase_token
6405,río,people,lowercase_token
6454,Abraham 3:23–26 Doctrina,person,scripture_ref
6456,Samuel 16:7 Doctrina,person,scripture_ref
6457,Alma 11:42–45 Santiago 5:14 2 Nefi 9:6 Alma 42:8 Doctrina,person,scripture_ref
6458,Juan 13:34–35 Doctrina,person,scripture_ref
6459,Juan 9:2–3 Doctrina,person,scripture_ref
6460,Mateo 25:34–36,person,scripture_ref
6461,Jacob 6:12 Doctrina,person,scripture_ref
6515,bebés,person,lowercase_token
6564,gárments,person,lowercase_token
6575,trompas,person,lowercase_token
6587,líderes,place,lowercase_token
6593,feliz,person,lowercase_token
6598,aprobación,person,lowercase_token
6606,niños,person,lowercase_token
6626,Juan 9:2–3,person,scripture_ref
6628,comunicación,place,lowercase_token
6661,Mateo 7:28–29,person,scripture_ref
6684,Juan 21:15–17 Doctrina,person,scripture_ref
6717,Juan 13:3–5,person,scripture_ref
6720,preparó,place,lowercase_token
6736,Abraham 3:22–28,person,scripture_ref
6805,organización,place,lowercase_token
6842,carácter,person,lowercase_token
6871,analizan,place,lowercase_token
6887,Sociedad de Socorro ###,people,markdown_heading
6902,agregó,person,lowercase_token
6932,llegó,person,lowercase_token
6937,daré,person,lowercase_token
6940,Jacob 1:1–4,person,scripture_ref
6942,Mateo 3:1–3,person,scripture_ref
6959,profetizó,person,lowercase_token
6960,habló,person,lowercase_token
6993,había,person,lowercase_token
7014,tierra,place,lowercase_token
7019,Jacob 3:5–9,person,scripture_ref
7034,testifican,person,lowercase_token
7037,hablo,person,lowercase_token
7039,Jacob 6:2–3,person,scripture_ref
7042,Juan 20:30–31,person,scripture_ref
7051,tenía,place,lowercase_token
7052,empezó,person,lowercase_token
7083,Alma 37:6–7,people,scripture_ref
7088,allende,person,lowercase_token
7092,habían,person,lowercase_token
7093,temió,person,lowercase_token
7113,guio,place,lowercase_token
7116,hube,person,lowercase_token
7118,honrad,person,lowercase_token
7121,proferían,person,lowercase_token
7156,Juan 2:12,person,scripture_ref
7164,declarad,person,lowercase_token
7175,levantaré,person,lowercase_token
7176,salvaré,person,lowercase_token
7207,hallé,person,lowercase_token
7208,encontré,place,lowercase_token
7212,Amós 3:1–2,place,scripture_ref
7217,perecerían,person,lowercase_token
7218,jamás,person,lowercase_token
7226,suplicándome,place,lowercase_token
7230,Juan 12:42–43,person,scripture_ref
7238,procedía,person,lowercase_token
7239,parecía,person,lowercase_token
7240,Jacob 1:2–4,person,scripture_ref
7259,gobernará,person,lowercase_token
7271,fortificaré,person,lowercase_token
7272,consagraré,person,lowercase_token
7283,venid,person,lowercase_token
7293,cilicio,person,lowercase_token
7306,cercó,people,lowercase_token
7307,despedregó,person,lowercase_token
7335,sepa,person,lowercase_token
7337,zarzal,person,lowercase_token
7350,hará,person,lowercase_token
7369,juntará,person,lowercase_token
7370,guían,person,lowercase_token
7392,habrían,place,lowercase_token
7406,rebosará,person,lowercase_token
7427,jugará,person,lowercase_token
7428,estará,person,lowercase_token
7439,declarad,place,lowercase_token
7457,Mateo 23:37–38,person,scripture_ref
7460,Jacob 4:4–5,person,scripture_ref
7476,limitaré,person,lowercase_token
7477,generación,place,lowercase_token
7502,mostraré,people,lowercase_token
7503,afán,person,lowercase_token
7517,bebed,place,lowercase_token
7520,línea,person,lowercase_token
7562,elevaré,person,lowercase_token
7583,sazón,place,lowercase_token
7592,secó,person,lowercase_token
7635,comprad,place,lowercase_token
7649,clamó,place,lowercase_token
7650,tenían,person,lowercase_token
7654,gozo,place,lowercase_token
7657,Juan 17:20–22,person,scripture_ref
7690,jurarás,person,lowercase_token
7692,orad,place,lowercase_token
7700,orad,people,lowercase_token
7703,alfolíes,place,lowercase_token
7704,podrá,person,lowercase_token
7707,Juan 8:3–11. GEE Santo,person,scripture_ref
7722,Amós 9:1–4,person,scripture_ref
7726,maldades,person,lowercase_token
7738,vendré,people,lowercase_token
7740,mandó,person,lowercase_token
7744,lloró,place,lowercase_token
7767,doy,people,lowercase_token
7770,perseveró,place,lowercase_token
7771,Juan 6:9–14,person,scripture_ref
7783,estaré,people,lowercase_token
7791,talaré,place,lowercase_token
7792,ejecutaré,place,lowercase_token
7798,júbilo,place,lowercase_token
7805,habló,place,lowercase_token
7813,probadme,place,lowercase_token
7814,derramaré,place,lowercase_token
7827,existía,person,lowercase_token
7856,escribí,place,lowercase_token
7859,juzgue,person,lowercase_token
7868,familiarizaos,place,lowercase_token
7887,Juan 1:1–3,person,scripture_ref
7922,iglesia,people,lowercase_token
7923,perseguían,person,lowercase_token
7924,mentían,person,lowercase_token
7940,encontré,person,lowercase_token
7951,Alma 5:7–10,person,scripture_ref
8031,hacían,person,lowercase_token
8036,desees,person,lowercase_token
8050,trabó,place,lowercase_token
8070,Jacob 7:1–8,person,scripture_ref
8087,abandonaré,person,lowercase_token
8100,confirió,person,lowercase_token
8103,venían,person,lowercase_token
8110,Alma 17:6–11,person,scripture_ref
8127,tomarían,person,lowercase_token
8133,negó,person,lowercase_token
8137,Alma 5:3–5,person,scripture_ref
8162,allí,person,lowercase_token
8163,llegó,place,lowercase_token
8166,muéstrame,person,lowercase_token
8170,Mateo 6:1–7,person,scripture_ref
8185,púlpito,person,lowercase_token
8189,Juan 3:18–21,person,scripture_ref
8206,Alma 37:3–10,person,scripture_ref
8207,Mateo 6:5–6,person,scripture_ref
8251,tamo,place,lowercase_token
8252,serían,person,lowercase_token
8269,tranquilizaré,person,lowercase_token
8298,nombró,person,lowercase_token
8301,monarquía,person,lowercase_token
8305,mandaré,person,lowercase_token
8306,Entonces Zerahemna,person,sentence_fragment_es
8324,entregó,person,lowercase_token
8387,Pues Moroni,person,sentence_fragment_es
8388,lucharían,person,lowercase_token
8390,haré,place,lowercase_token
8391,marcharé,person,lowercase_token
8392,armaré,person,lowercase_token
8398,sembraré,person,lowercase_token
8405,poseían,person,lowercase_token
8407,alba,people,lowercase_token
8409,tomé,place,lowercase_token
8410,valentía,place,lowercase_token
8416,amaneció,place,lowercase_token
8418,postrimerías,place,lowercase_token
8420,dudar,person,lowercase_token
8429,librará,person,lowercase_token
8430,vuestra,place,lowercase_token
8432,Juan 8:31–36,person,scripture_ref
8455,trataré,person,lowercase_token
8467,allí,place,lowercase_token
8490,anocheció,people,lowercase_token
8492,visitaré,person,lowercase_token
8493,estaré,place,lowercase_token
8515,juró,person,lowercase_token
8521,fundó,person,lowercase_token
8524,prosperó,place,lowercase_token
8527,vendían,person,lowercase_token
8533,recuperó,place,lowercase_token
8603,tomaré,person,lowercase_token
8606,apareceré,place,lowercase_token
8609,Juan 3:3–5,person,scripture_ref
8651,Nefi 9:2–4,person,scripture_ref
8661,asesinó,person,lowercase_token
8663,cobró,place,lowercase_token
8666,clamó,person,lowercase_token
8667,Juan 5:28–29,person,scripture_ref
8688,esconda,place,lowercase_token
8694,señal,person,lowercase_token
8696,temblará,place,lowercase_token
8714,prosperó,person,lowercase_token
8728,Alma 63:4–9,person,scripture_ref
8740,Mateo 3:5–8,person,scripture_ref
8746,tardo,person,lowercase_token
8754,investigad,place,lowercase_token
8772,Jacob 3:5–7,person,scripture_ref
8782,oídme,person,lowercase_token
8788,Juan 3:16–18,person,scripture_ref
8798,nutrió,people,lowercase_token
8799,viña,people,lowercase_token
8800,mira,place,lowercase_token
8807,planté,person,lowercase_token
8809,juntaré,person,lowercase_token
8810,llamó,person,lowercase_token
8844,persistían,person,lowercase_token
8848,Jarom 1:10,person,scripture_ref
8875,vivierais,place,lowercase_token
8915,corazón,place,lowercase_token
8941,proclamaré,person,lowercase_token
8951,dejarán,person,lowercase_token
8952,cardo,person,lowercase_token
8956,Marcos 7:10,person,scripture_ref
8988,temed,person,lowercase_token
8996,Así ejecuta Dios,person,sentence_fragment_es
9006,ordenó,person,lowercase_token
9010,Lucas 17:7–10,person,scripture_ref
9011,Alma 34:8–9,person,scripture_ref
9028,Así instruyó Alma,person,sentence_fragment_es
9034,libraré,person,lowercase_token
9104,segará,person,lowercase_token
9105,Éter 1:1–2,place,scripture_ref
9112,Así Dios,person,sentence_fragment_es
9113,maíz,place,lowercase_token
9114,sheum,place,lowercase_token
9136,don,place,lowercase_token
9341,more,person,lowercase_token
9343,redimid,person,lowercase_token
9344,observad,person,lowercase_token
9346,Así compararé,person,sentence_fragment_es
9350,hablará,person,lowercase_token
9373,bendeciré,place,lowercase_token
9375,multiplicaré,place,lowercase_token
9380,moraré,person,lowercase_token
9381,ablandaré,place,lowercase_token
9446,Juan 4:1–6,person,scripture_ref
9454,atesore,person,lowercase_token
9463,desplegó,person,lowercase_token
9503,suba,place,lowercase_token
9550,visitaré,place,lowercase_token
